tantrums,436,1,2.6897741508164974,LF,0.8327695,0.16723049
amounts,13100,1,3.5519055301295346,HF,0.9974509,0.0025490785
donsoon,0,0,0.0,NW,0.04038265,0.9596173
goblat,0,0,0.0,NW,0.01822543,0.98177457
gotor,0,0,0.0,NW,0.2731785,0.7268215
picsup,0,0,0.0,NW,0.0100092795,0.9899907
caming,0,0,0.0,NW,0.06510406,0.93489593
connubial,3,1,1.9908041464804787,LF,0.86118865,0.13881136
tiser's,0,0,0.0,NW,0.041477684,0.9585223
minimal,9517,1,3.3371571209311175,HF,0.95484954,0.04515044
foxicology,0,0,0.0,NW,0.41963032,0.5803697
buffeted,33,1,1.9908041464804787,LF,0.9106334,0.08936663
vending,760,1,3.3371571209311175,HF,0.8751912,0.1248088
flaising,0,0,0.0,NW,0.0065970793,0.9934029
greyhound,1633,1,2.9639320000801774,LF,0.99543047,0.004569498
henal,0,0,0.0,NW,0.032777514,0.96722245
honad,0,0,0.0,NW,0.021266356,0.97873366
maraffin,0,0,0.0,NW,0.2424331,0.7575669
ligatare,0,0,0.0,NW,0.023914743,0.9760852
therefrom,155,1,1.5928641378084412,LF,0.29596117,0.70403886
slaughtering,405,1,2.7689553968641225,LF,0.81894183,0.18105815
ulfortunates,0,0,0.0,NW,0.014664963,0.985335
emvy,0,0,0.0,NW,0.19980067,0.80019933
halitosis,53,1,2.437962177822698,LF,0.70490074,0.29509923
letrospect,0,0,0.0,NW,0.01369345,0.98630655
sleuthing,66,1,2.333226827302685,LF,0.8021567,0.19784334
inhibiting,242,1,1.9908041464804787,LF,0.6224182,0.3775818
myrrh,105,1,2.437962177822698,LF,0.6783258,0.32167426
ribrary,0,0,0.0,NW,0.026441474,0.97355855
Arp,0,0,0.0,NW,0.27752766,0.72247237
unible,0,0,0.0,NW,0.2473883,0.75261164
aggording,0,0,0.0,NW,0.0057219635,0.99427795
encloves,0,0,0.0,NW,0.11287084,0.8871291
chowy,0,0,0.0,NW,0.09522304,0.904777
portrays,516,1,2.136932182158717,LF,0.9926696,0.00733044
bargain,3813,1,4.0792946166628745,HF,0.9370189,0.062981136
victimization,441,1,2.333226827302685,LF,0.66071385,0.33928612
alquiesce,0,0,0.0,NW,0.5693298,0.43067023
humanist,1013,1,1.9908041464804787,LF,0.9442769,0.055722997
missy,719,1,3.908834483265359,HF,0.2697046,0.73029536
intestines,563,1,3.2363168142946286,HF,0.9296545,0.07034553
scrump,0,0,0.0,NW,0.6136507,0.38634932
trustee,657,1,2.9253025977240465,LF,0.84699994,0.153
festep,0,0,0.0,NW,0.015059983,0.98494
lapped,371,1,2.2460766515837847,LF,0.7616878,0.23831217
Georkia's,0,0,0.0,NW,0.023138734,0.9768613
graciousty,0,0,0.0,NW,0.8578409,0.14215913
transplant,2388,1,3.7084746494827407,HF,0.98588073,0.014119194
licentee,0,0,0.0,NW,0.39727244,0.6027276
explanatory,701,1,1.7689553968641223,LF,0.48673865,0.5132614
linguistically,259,1,1.5928641378084412,LF,0.7151998,0.28480017
coilet,0,0,0.0,NW,0.033497773,0.9665022
apology,4124,1,4.197630022512328,HF,0.9693392,0.030660775
pestalt,0,0,0.0,NW,0.010695564,0.9893044
prewar,170,1,2.136932182158717,LF,0.7434012,0.2565988
manoes,0,0,0.0,NW,0.035630308,0.96436965
burls,0,0,0.0,NW,0.57354856,0.42645139
playwroght,0,0,0.0,NW,0.028471157,0.9715289
ircinerator,0,0,0.0,NW,0.36841005,0.63158995
creeping,1065,1,3.44105325479984,HF,0.9908607,0.009139229
censorship,11371,1,3.0321968316387036,HF,0.9914226,0.008577364
altiaircraft,0,0,0.0,NW,0.09815458,0.9018454
vocab,97,1,2.136932182158717,LF,0.133925,0.866075
classiest,65,1,2.1949241291364032,LF,0.7748334,0.2251666
tortuoos,0,0,0.0,NW,0.013410168,0.9865898
aubomated,0,0,0.0,NW,0.005046264,0.9949537
Tayror's,0,0,0.0,NW,0.043263275,0.9567367
floorshon,0,0,0.0,NW,0.9013836,0.09861641
resourceful,435,1,3.16689540553616,HF,0.96141785,0.0385822
chore,581,1,3.007837485779259,HF,0.86842716,0.13157284
irparts,0,0,0.0,NW,0.10193701,0.898063
sourdough,462,1,2.547106647247766,LF,0.30750883,0.6924912
printek's,0,0,0.0,NW,0.013096535,0.9869034
rasically,0,0,0.0,NW,0.20058787,0.79941213
instruckor's,0,0,0.0,NW,0.10202059,0.89797944
choices,13552,1,4.09597357447981,HF,0.9601574,0.039842647
resimentially,0,0,0.0,NW,0.3287454,0.67125463
frowns,233,1,2.5705877430972888,LF,0.8817393,0.11826068
visarmed,0,0,0.0,NW,0.32676142,0.6732386
brine,2429,1,2.522283063522734,LF,0.5437093,0.45629066
wigh,0,0,0.0,NW,0.08630839,0.9136916
salons,138,1,2.653561978162053,LF,0.867968,0.13203195
coeffacients,0,0,0.0,NW,0.7396016,0.26039842
weathers,239,1,2.9545919738260342,LF,0.072399415,0.9276006
otslaught,0,0,0.0,NW,0.0035097396,0.9964902
denigration,106,1,1.5928641378084412,LF,0.31117973,0.6888203
negotiating,2251,1,3.4849587404989215,HF,0.98512775,0.0148722185
enzyme,1396,1,3.0321968316387036,HF,0.82252,0.17748
preacring,0,0,0.0,NW,0.35643765,0.6435623
straon,0,0,0.0,NW,0.011052234,0.98894775
shipwracked,0,0,0.0,NW,0.6979293,0.30207065
drotrude,0,0,0.0,NW,0.040325034,0.95967495
toss,4463,1,4.093237852161815,HF,0.8917277,0.108272344
slutinous,0,0,0.0,NW,0.21365009,0.78634995
pommand,0,0,0.0,NW,0.0153247565,0.9846752
crimmer,0,0,0.0,NW,0.14248458,0.85751545
abbreviated,1214,1,2.522283063522734,LF,0.86554503,0.13445501
minimally,550,1,1.8938941334724222,LF,0.41947016,0.5805298
pough,0,0,0.0,NW,0.32458267,0.67541736
rebairman,0,0,0.0,NW,0.05119616,0.94880384
thysique,0,0,0.0,NW,0.11708607,0.88291395
sacrilegious,58,1,2.614053436878379,LF,0.24043064,0.75956935
tubbyhole,0,0,0.0,NW,0.11692353,0.8830764
colonialist,89,1,1.7689553968641223,LF,0.9396353,0.06036474
troopship,7,1,1.5928641378084412,LF,0.98863983,0.011360124
thrubbed,0,0,0.0,NW,0.3523068,0.64769316
awnings,15,1,1.9908041464804787,LF,0.9702314,0.029768573
xylophones,12,1,1.5928641378084412,LF,0.80678153,0.19321842
lethargic,298,1,2.522283063522734,LF,0.81538004,0.18461996
ounclassed,0,0,0.0,NW,0.5746968,0.42530322
gecularist,0,0,0.0,NW,0.25231165,0.74768835
randered,0,0,0.0,NW,0.033076383,0.96692365
equilibrafed,0,0,0.0,NW,0.07411707,0.925883
docksipe,0,0,0.0,NW,0.03839314,0.96160686
docks,573,1,3.568295946317704,HF,0.9282512,0.07174885
sceathing,0,0,0.0,NW,0.31493694,0.68506306
fiss,0,0,0.0,NW,0.906086,0.09391397
thinning,608,1,2.592864137808441,LF,0.8265511,0.17344894
holler,395,1,3.7718410851016104,HF,0.6980662,0.30193385
placklist,0,0,0.0,NW,0.04323086,0.9567691
headlines,1611,1,3.6242726020600653,HF,0.98679036,0.013209675
dathway,0,0,0.0,NW,0.0125624165,0.98743755
peasant,1330,1,3.605701362513613,HF,0.9742337,0.025766354
fanfare,802,1,3.0552621357073972,HF,0.8593193,0.14068066
gentlewoman,423,1,2.2460766515837847,LF,0.91082084,0.08917918
choirboy,16,1,2.3710153881920846,LF,0.9075424,0.09245758
schead,0,0,0.0,NW,0.057602443,0.9423976
chairman,11306,1,4.074306766310746,HF,0.8857971,0.114202976
seathen,0,0,0.0,NW,0.18579143,0.8142086
lubversives,0,0,0.0,NW,0.022757538,0.9772424
impossibolity,0,0,0.0,NW,0.71825296,0.281747
halami,0,0,0.0,NW,0.014127142,0.98587286
harshly,706,1,2.8103480820223474,LF,0.9933664,0.006633554
cupremacy,0,0,0.0,NW,0.001945239,0.99805474
talibrating,0,0,0.0,NW,0.12645304,0.873547
radiograph,49,1,1.7689553968641223,LF,0.7683717,0.23162831
conversions,3012,1,2.0699853925281033,LF,0.8845261,0.11547396
hawes,0,0,0.0,NW,0.09770737,0.9022926
setup,39265,1,3.9362727316122985,HF,0.99464613,0.005353865
stupidest,658,1,3.3781939728192083,HF,0.7226274,0.27737257
faze,100,1,2.653561978162053,LF,0.23682058,0.7631794
sized,5139,1,2.8103480820223474,LF,0.99745065,0.0025493307
lindication,0,0,0.0,NW,0.1162317,0.88376826
optimal,3587,1,2.4959541248003845,LF,0.97544837,0.024551619
bettled,0,0,0.0,NW,0.059796788,0.94020325
fragility,159,1,2.1949241291364032,LF,0.93791544,0.062084515
cornucopia,178,1,2.4959541248003845,LF,0.27784848,0.7221515
preponferate,0,0,0.0,NW,0.05002599,0.94997406
diversity,6950,1,3.0477089978169514,HF,0.9557455,0.044254463
exuded,69,1,1.8938941334724222,LF,0.6256882,0.3743118
subleate,0,0,0.0,NW,0.56349295,0.43650705
beaker,406,1,2.653561978162053,LF,0.3443296,0.6556704
fic,0,0,0.0,NW,0.075367115,0.9246329
turprising,0,0,0.0,NW,0.00765892,0.99234104
tehaves,0,0,0.0,NW,0.056698248,0.94330174
marauder,379,1,2.1949241291364032,LF,0.42422178,0.57577825
depressors,13,1,2.3710153881920846,LF,0.4760807,0.5239193
appair,0,0,0.0,NW,0.11567803,0.8843219
hippled,0,0,0.0,NW,0.6772898,0.32271016
alateurish,0,0,0.0,NW,0.087321065,0.9126789
froperty,0,0,0.0,NW,0.019625664,0.9803743
arrenuate,0,0,0.0,NW,0.015082265,0.9849177
steers,198,1,2.9639320000801774,LF,0.86845344,0.13154659
fiefpom,0,0,0.0,NW,0.008503234,0.99149674
inlond,0,0,0.0,NW,0.033463042,0.96653694
prompler,0,0,0.0,NW,0.026866708,0.9731333
page,157108,1,4.573549112171756,HF,0.9747097,0.02529029
pormitories,0,0,0.0,NW,0.041474763,0.9585252
mude,0,0,0.0,NW,0.14984418,0.8501558
letrothal,0,0,0.0,NW,0.294728,0.70527196
