prayerfally,0,0,0.0,NW,0.0021907673,0.99780923
exceptions,8780,1,3.459151476892636,HF,0.99999976,2.506832e-07
enter,36407,1,4.47281972293119,HF,0.99997973,2.0232428e-05
haze,937,1,3.1839287448349403,HF,0.9904276,0.009572419
hicked,0,0,0.0,NW,0.24439088,0.75560915
Treden,0,0,0.0,NW,0.00043813014,0.99956185
chraping,0,0,0.0,NW,0.15883507,0.84116495
medals,841,1,3.6119804282555137,HF,1.0,9.6489004e-11
skylark,188,1,2.4679254012001413,LF,0.897989,0.10201101
roothsayer,0,0,0.0,NW,0.00731428,0.9926857
duss,0,0,0.0,NW,0.027547982,0.972452
pupal,5,1,2.136932182158717,LF,0.9992094,0.00079053617
eyelets,226,1,1.5928641378084412,LF,0.9382441,0.061755884
scrowback,0,0,0.0,NW,0.89468485,0.10531513
todywork,0,0,0.0,NW,0.043341197,0.9566588
serialize,108,1,2.9150834325423602,LF,0.797669,0.20233096
burned,7750,1,4.452902527615635,HF,0.9995228,0.00047715972
vibrating,1074,1,3.1047474987873156,HF,0.9999927,7.3271726e-06
allained,0,0,0.0,NW,0.00055520656,0.9994448
Morgin,0,0,0.0,NW,0.21671407,0.78328586
mioters,0,0,0.0,NW,0.0053218137,0.99467826
udroar,0,0,0.0,NW,0.19664842,0.80335164
pratifying,0,0,0.0,NW,0.83016443,0.16983563
sangrua,0,0,0.0,NW,0.0060808877,0.99391913
instidute's,0,0,0.0,NW,0.00031323996,0.99968684
fallacy,1946,1,2.614053436878379,LF,0.99983954,0.00016045247
gubular,0,0,0.0,NW,0.000621148,0.9993788
caradigmatic,0,0,0.0,NW,0.00020836569,0.9997917
crossber,0,0,0.0,NW,0.11386964,0.88613033
marinas,94,1,1.9908041464804787,LF,0.9999926,7.4007985e-06
sling,782,1,3.3637161494505854,HF,0.99996614,3.380479e-05
accommodations,1434,1,3.226332593388028,HF,0.99999285,7.1471263e-06
lawmakirs,0,0,0.0,NW,0.0006042191,0.9993957
aboars,0,0,0.0,NW,9.198117e-05,0.999908
seed,8215,1,3.8795451071633713,HF,0.99999714,2.9036244e-06
vigskin,0,0,0.0,NW,0.037700735,0.9622992
ceiling,4994,1,3.9222620171694835,HF,0.99997985,2.0095493e-05
fressmaker,0,0,0.0,NW,0.00010569129,0.99989426
Alfreg's,0,0,0.0,NW,1.4483187e-05,0.9999856
greacher,0,0,0.0,NW,0.3127357,0.6872643
undedicuted,0,0,0.0,NW,0.11295163,0.88704836
edificapion,0,0,0.0,NW,0.0073771933,0.99262285
lubversives,0,0,0.0,NW,0.00025516353,0.99974483
recite,771,1,3.479354862980923,HF,0.99063945,0.009360528
verve,498,1,2.4057774944512964,LF,0.99872893,0.0012710389
biddle,0,0,0.0,NW,0.20857343,0.7914266
dunaway,0,0,0.0,NW,0.76736784,0.23263218
complementing,138,1,1.5928641378084412,LF,0.76095104,0.23904894
malidjusted,0,0,0.0,NW,0.00014114233,0.99985886
intenply,0,0,0.0,NW,0.00040519546,0.99959487
hypnotic,3790,1,3.124343054850696,HF,0.9999558,4.4283945e-05
pheneme,0,0,0.0,NW,0.05614581,0.9438542
durotions,0,0,0.0,NW,0.07160555,0.92839444
itagination,0,0,0.0,NW,0.004925497,0.99507445
